Date,Climate_Risk_1,Climate_Risk_2,Climate_Risk_3,Climate_Risk_4,Climate_Risk_5,Climate_Risk_6,Climate_Risk_7,Climate_Risk_8,Climate_Risk_9,Climate_Risk_10,Climate_Risk_11,Climate_Risk_12,Climate_Risk_13,Climate_Risk_14
2014-01-23,0.05832106,-0.02961889,0.055514495,-0.019965413,,5.06e-05,,,5.32e-05,,,,,
2014-01-24,0.084448257,0.010698272,0.078970338,0.007880018,,5.06e-05,,,5.32e-05,,,,,
2014-01-27,0.081389394,-0.003161352,0.059292848,-0.019448328,,5.06e-05,,,5.32e-05,,,,,
2014-01-28,0.087829703,0.004543465,0.046389597,-0.025933151,,5.06e-05,,,5.32e-05,,,,,
2014-01-29,0.060969647,-0.02497896,0.082067799,0.01395385,,5.06e-05,,,5.32e-05,,,,,
2014-01-30,0.075526765,0.000681878,0.056832104,-0.022919406,,5.06e-05,,,5.32e-05,,,,,
2014-01-31,0.063973224,-0.016889453,0.067346197,-0.004173902,,5.06e-05,,,5.32e-05,,,,,
2014-02-03,0.08380065,0.007714109,0.040560657,-0.034388942,,5.06e-05,,,5.32e-05,,,,,
2014-02-04,0.097559295,0.013276264,0.055730303,-0.010482355,,5.06e-05,,,5.32e-05,,,,,
2014-02-05,0.056460254,-0.033510483,0.054524735,-0.016635978,,5.06e-05,,,5.32e-05,,,,,
2014-02-06,0.069728957,-0.003251786,0.046803475,-0.023964004,,5.06e-05,,,5.32e-05,,,,,
2014-02-07,0.076147222,-0.00231869,0.062801886,-0.005447062,,5.06e-05,,,5.32e-05,,,,,
2014-02-10,0.086896385,0.005777216,0.058707588,-0.014759742,,5.06e-05,,,5.32e-05,,,,,
2014-02-11,0.071798107,-0.013764674,0.046522056,-0.025609791,,5.06e-05,,,5.32e-05,,,,,
2014-02-12,0.085023761,0.005702479,0.080668064,0.012510909,,5.06e-05,,,5.32e-05,,,,,
2014-02-13,0.088072938,0.003284284,0.044595116,-0.034699826,,5.06e-05,,,5.32e-05,,,,,
2014-02-14,0.060005791,-0.026043367,0.071630532,0.004101909,,5.06e-05,,,5.32e-05,,,,,
2014-02-17,0.116065804,0.041619365,0.052596162,-0.023750906,,5.06e-05,,,5.32e-05,,,,,
2014-02-18,0.062232695,-0.035388476,0.044387198,-0.025751216,,5.06e-05,,,5.32e-05,,,,,
2014-02-19,0.087091591,0.01172457,0.059503642,-0.007957163,,5.06e-05,,,5.32e-05,,,,,
2014-02-20,0.071696691,-0.013946787,0.066444223,-0.005947282,,5.06e-05,,,5.32e-05,,,,,
2014-02-21,0.070405586,-0.008873771,0.058206779,-0.016448613,,5.06e-05,,,5.32e-05,,,,,
2014-02-24,0.121247364,0.042501739,0.057417898,-0.014550594,,5.06e-05,,,5.32e-05,,,,,
2014-02-25,0.10388944,0.004126256,0.051174952,-0.020536222,,5.06e-05,,,5.32e-05,,,,,
2014-02-26,0.078777864,-0.013809702,0.072000312,0.00232547,,5.06e-05,,,5.32e-05,,,,,
2014-02-27,0.087747479,0.005540825,0.093321168,0.016853484,,5.06e-05,,,5.32e-05,,,,,
2014-02-28,0.059104175,-0.026810441,0.051054711,-0.032367437,,5.06e-05,,,5.32e-05,,,,,
2014-03-03,0.077574483,0.003500765,0.048614972,-0.02102065,,5.06e-05,,,5.32e-05,,,,,
2014-03-04,0.105383051,0.023673865,0.075369627,0.006529802,,5.06e-05,,,5.32e-05,,,,,
2014-03-05,0.070638828,-0.022566184,0.087850351,0.010283659,,5.05e-05,,,5.32e-05,,,,,
2014-03-06,0.099074756,0.020232711,0.073903135,-0.007734534,,5.05e-05,,,5.32e-05,,,,,
2014-03-07,0.108819631,0.018222414,0.065909943,-0.011178406,,5.05e-05,,,5.32e-05,,,,,
2014-03-10,0.087350708,-0.007274957,0.076624937,0.002143817,,5.05e-05,,,5.32e-05,,,,,
2014-03-11,0.094763402,0.009012808,0.066554789,-0.01142136,,5.04e-05,,,5.32e-05,,,,,
2014-03-12,0.071641302,-0.017173637,0.063654026,-0.011037431,,5.04e-05,,,5.32e-05,,,,,
2014-03-13,0.10840472,0.029148261,0.076893753,0.003148471,,5.03e-05,,,5.32e-05,,,,,
2014-03-14,0.104385945,0.009931801,0.060013124,-0.018050709,,5.03e-05,,,5.32e-05,,,,,
2014-03-17,0.07783946,-0.014953356,0.060734239,-0.011823449,,5.03e-05,,,5.32e-05,,,,,
2014-03-18,0.059258665,-0.02256006,0.054310355,-0.018482547,,5.02e-05,,,5.32e-05,,,,,
2014-03-19,0.068092508,-0.006045074,0.070476856,-0.000220696,,5.02e-05,,,5.32e-05,,,,,
2014-03-20,0.081293092,0.003503674,0.066839031,-0.00913173,,5.02e-05,,,5.32e-05,,,,,
2014-03-21,0.074656181,-0.008590246,0.062145516,-0.012638655,,5.02e-05,,,5.32e-05,,,,,
2014-03-24,0.069296202,-0.011206583,0.04363792,-0.029615314,,5e-05,,,5.32e-05,,,,,
2014-03-25,0.067693043,-0.010593972,0.066225687,-0.000990717,,5e-05,,,5.32e-05,,,,,
2014-03-26,0.075706855,-0.001917428,0.057403714,-0.017180395,,5e-05,,,5.32e-05,,,,,
2014-03-27,0.079847215,-0.001089909,0.082452217,0.010745669,,5e-05,,,5.32e-05,,,,,
2014-03-28,0.062297299,-0.020351415,0.069764242,-0.010112657,,5e-05,,,5.32e-05,,,,,
2014-03-31,0.078024917,0.002631189,0.075034425,-0.000703895,,5e-05,,,5.32e-05,,,,,
2014-04-01,0.114411116,0.032515725,0.084758883,0.007301528,,5e-05,,,5.32e-05,,,,,
2014-04-02,0.098631477,0.00169434,0.112876762,0.032247472,,5e-05,,,5.32e-05,,,,,
2014-04-03,0.072033193,-0.018380775,0.081211424,-0.008589391,,5e-05,,,5.32e-05,,,,,
2014-04-04,0.122536585,0.043118121,0.081017006,0.00154483,,5e-05,,,5.32e-05,,,,,
2014-04-07,0.087378652,-0.012917485,0.055486149,-0.023922612,,5e-05,,,5.32e-05,,,,,
2014-04-08,0.140067168,0.054305022,0.082597407,0.011516333,,5e-05,,,5.31e-05,,,,,
2014-04-09,0.099004196,-0.008538935,0.096652182,0.016727925,,5e-05,,,5.31e-05,,,,,
2014-04-10,0.133332313,0.042764266,0.107456975,0.022948314,,4.99e-05,,,5.3e-05,,,,,
2014-04-11,0.152532655,0.047773655,0.113648573,0.025615591,,4.98e-05,,,5.3e-05,,,,,
2014-04-14,0.079910541,-0.032785717,0.06989709,-0.020155475,,4.98e-05,,,5.3e-05,,,,,
2014-04-15,0.078745903,-0.003928989,0.080279553,0.004497901,,4.98e-05,,,5.3e-05,,,,,
2014-04-16,0.099359211,0.01716577,0.084907954,0.005739737,,4.98e-05,,,5.29e-05,,,,,
2014-04-17,0.109002777,0.018287969,0.057661045,-0.02301687,,4.98e-05,,,5.29e-05,,,,,
2014-04-18,0.046369413,-0.048331963,0.041946849,-0.029843635,,4.97e-05,,,5.29e-05,,,,,
2014-04-21,0.04355575,-0.025253525,0.067768022,0.001103213,,4.97e-05,,,5.29e-05,,,,,
2014-04-22,0.070713879,0.003067749,0.104095271,0.029008081,,4.96e-05,,,5.26e-05,,,,,
2014-04-23,0.083506741,0.00463367,0.084881454,-0.002055004,,4.96e-05,,,5.26e-05,,,,,
2014-04-24,0.079892292,-0.004269239,0.071678099,-0.008991172,,4.96e-05,,,5.24e-05,,,,,
2014-04-25,0.077338613,-0.005328736,0.052757892,-0.023604692,,4.96e-05,,,5.23e-05,,,,,
2014-04-28,0.113684778,0.032073098,0.079300535,0.009109367,,4.96e-05,,,5.23e-05,,,,,
2014-04-29,0.090167918,-0.006468957,0.077851025,-0.000997855,,4.96e-05,,,5.23e-05,,,,,
2014-04-30,0.092476421,0.005561216,0.06347817,-0.014897907,,4.96e-05,,,5.23e-05,,,,,
2014-05-01,0.064915735,-0.022953786,0.068130983,-0.005556938,,4.96e-05,,,5.23e-05,,,,,
2014-05-02,0.090796396,0.014320229,0.058108575,-0.017097006,,4.96e-05,,,5.23e-05,,,,,
2014-05-05,0.069066086,-0.018108927,0.06116509,-0.01077137,,4.96e-05,,,5.22e-05,,,,,
2014-05-06,0.078393813,0.000201926,0.051067309,-0.021866129,,4.96e-05,,,5.22e-05,,,,,
2014-05-07,0.078444725,-0.003603166,0.072381932,0.002742201,,4.95e-05,,,5.21e-05,,,,,
2014-05-08,0.071916944,-0.010151992,0.061895182,-0.01469698,,4.95e-05,,,5.2e-05,,,,,
2014-05-09,0.067641931,-0.011728476,0.037378999,-0.035792581,,4.95e-05,,,5.19e-05,,,,,
2014-05-12,0.068183092,-0.009420061,0.07331849,0.008143629,,4.94e-05,,,5.19e-05,,,,,
2014-05-13,0.064351125,-0.01347574,0.077196626,0.000298977,,4.94e-05,,,5.19e-05,,,,,
2014-05-14,0.093361214,0.017118452,0.076910417,-0.001252207,,4.94e-05,,,5.18e-05,,,,,
2014-05-15,0.085267032,-0.002968255,0.066266203,-0.011803065,,4.93e-05,,,5.18e-05,,,,,
2014-05-16,0.07640356,-0.008485661,0.071562127,-0.003035199,,4.93e-05,,,5.18e-05,,,,,
2014-05-19,0.060759254,-0.020465883,0.059469102,-0.016855655,,4.92e-05,,,5.18e-05,,,,,
2014-05-20,0.070403351,-0.004354562,0.078470162,0.006089924,,4.91e-05,,,5.17e-05,,,,,
2014-05-21,0.076043394,-0.002701307,0.076476711,-0.002101317,,4.91e-05,,,5.17e-05,,,,,
2014-05-22,0.044691555,-0.036384691,0.048651864,-0.029275937,,4.91e-05,,,5.17e-05,,,,,
2014-05-23,0.068495263,0.0003796,0.06336758,-0.005484278,,4.91e-05,,,5.17e-05,,,,,
2014-05-26,0.053882237,-0.024073677,0.053789475,-0.019862374,,4.91e-05,,,5.17e-05,,,,,
2014-05-27,0.079947584,0.008032571,0.097740516,0.027212865,,4.91e-05,,,5.17e-05,,,,,
2014-05-28,0.084620358,0.001930152,0.077570301,-0.007293354,,4.91e-05,,,5.17e-05,,,,,
2014-05-29,0.075600428,-0.009021463,0.075563794,-0.002720716,,4.91e-05,,,5.17e-05,,,,,
2014-05-30,0.08079844,-9.47e-05,0.073735747,-0.003894278,,4.91e-05,,,5.17e-05,,,,,
2014-06-02,0.093411634,0.010369692,0.064109178,-0.012924572,,4.91e-05,,,5.17e-05,,,,,
2014-06-03,0.072112323,-0.016143807,0.079207771,0.005314027,,4.9e-05,,,5.16e-05,,,,,
2014-06-04,0.092026758,0.012575583,0.085985934,0.007167313,,4.9e-05,,,5.15e-05,,,,,
2014-06-05,0.081190732,-0.006492902,0.068143269,-0.012886263,,4.9e-05,,,5.15e-05,,,,,
2014-06-06,0.086111528,0.002907415,0.102733194,0.027523606,,4.9e-05,,,5.15e-05,,,,,
2014-06-09,0.064441104,-0.020797224,0.06179156,-0.024700613,,4.9e-05,,,5.15e-05,,,,,
2014-06-10,0.083121777,0.006841818,0.055108863,-0.018028917,,4.9e-05,,,5.15e-05,,,,,
2014-06-11,0.080080697,-0.003921693,0.057225064,-0.013732947,,4.9e-05,,,5.15e-05,,,,,
2014-06-12,0.090819703,0.008074469,0.055714415,-0.01593386,,4.9e-05,,,5.15e-05,,,,,
2014-06-13,0.060054296,-0.027130351,0.090808405,0.019652875,,4.9e-05,,,5.15e-05,,,,,
2014-06-16,0.074221949,-0.000244541,0.073081827,-0.009520704,,4.9e-05,,,5.15e-05,,,,,
2014-06-17,0.073490364,-0.006832913,0.068540288,-0.008280166,,4.9e-05,,,5.14e-05,,,,,
2014-06-18,0.065415005,-0.014605841,0.06073675,-0.014602339,,4.9e-05,,,5.13e-05,,,,,
2014-06-19,0.07068762,-0.005994941,0.058839861,-0.013953861,,4.9e-05,,,5.13e-05,,,,,
2014-06-20,0.06351047,-0.015351745,0.06862813,-0.003546861,,4.9e-05,,,5.13e-05,,,,,
2014-06-23,0.065933315,-0.009961928,0.061557447,-0.013810294,,4.9e-05,,,5.13e-05,,,,,
2014-06-24,0.068998433,-0.007898393,0.067572768,-0.00548865,,4.9e-05,,,5.13e-05,,,,,
2014-06-25,0.084417289,0.006253369,0.0535673,-0.021456202,,4.9e-05,,,5.13e-05,,,,,
2014-06-26,0.079346133,-0.00519181,0.070281542,-0.00017364,,4.9e-05,,,5.13e-05,,,,,
2014-06-27,0.076938564,-0.005503007,0.073029341,-0.002877712,,4.9e-05,,,5.13e-05,,,,,
2014-06-30,0.067431258,-0.014015045,0.060664499,-0.016138835,,4.9e-05,,,5.13e-05,,,,,
2014-07-01,0.078083946,0.000567883,0.067418068,-0.005352086,,4.9e-05,,,5.13e-05,,,,,
2014-07-02,0.076483745,-0.005436048,0.093514751,0.018541709,,4.9e-05,,,5.13e-05,,,,,
2014-07-03,0.045107196,-0.036151088,0.055290625,-0.028194665,,4.9e-05,,,5.13e-05,,,,,
2014-07-04,0.049828127,-0.018459359,0.061702471,-0.009314826,,4.9e-05,,,5.13e-05,,,,,
2014-07-07,0.058074378,-0.0121647,0.05727517,-0.015833551,,4.9e-05,,,5.13e-05,,,,,
2014-07-08,0.065324245,-0.008323763,0.06072061,-0.010944009,,4.9e-05,,,5.13e-05,,,,,
2014-07-09,0.06483481,-0.011810232,0.065711618,-0.007076839,,4.9e-05,,,5.13e-05,,,,,
2014-07-10,0.055169979,-0.021272734,0.045691498,-0.028724932,,4.9e-05,,,5.13e-05,,,,,
2014-07-11,0.119483821,0.047036467,0.055056228,-0.012830015,,4.9e-05,,,5.11e-05,,,,,
2014-07-14,0.062360939,-0.036673211,0.047650178,-0.023290663,,4.9e-05,,,5.11e-05,,,,,
2014-07-15,0.064768031,-0.010652005,0.045851364,-0.022673763,,4.9e-05,,,5.11e-05,,,,,
2014-07-16,0.089683561,0.013268454,0.066844196,-0.001094191,,4.9e-05,,,5.11e-05,,,,,
2014-07-17,0.092748673,0.006033697,0.067536329,-0.007249527,,4.9e-05,,,5.11e-05,,,,,
2014-07-18,0.077160666,-0.010821401,0.060195481,-0.014816136,,4.9e-05,,,5.11e-05,,,,,
2014-07-21,0.085118445,0.003580327,0.055932666,-0.016684504,,4.89e-05,,,5.11e-05,,,,,
2014-07-22,0.08709142,0.002263624,0.063577507,-0.007649213,,4.88e-05,,,5.11e-05,,,,,
2014-07-23,0.067334238,-0.018309169,0.066387614,-0.007332709,,4.88e-05,,,5.1e-05,,,,,
2014-07-24,0.062175882,-0.015300074,0.058309382,-0.016327545,,4.88e-05,,,5.1e-05,,,,,
2014-07-25,0.058314571,-0.017028964,0.047903022,-0.024098938,,4.88e-05,,,5.1e-05,,,,,
2014-07-28,0.063420466,-0.010326836,0.066259304,-0.002348297,,4.88e-05,,,5.09e-05,,,,,
2014-07-29,0.083537247,0.007679211,0.077773037,0.003177962,,4.88e-05,,,5.09e-05,,,,,
2014-07-30,0.077696658,-0.006477484,0.061259075,-0.017091564,,4.86e-05,,,5.09e-05,,,,,
2014-07-31,0.043929159,-0.037830533,0.043183506,-0.029780588,,4.86e-05,,,5.09e-05,,,,,
2014-08-01,0.062605155,-0.00519534,0.07009634,0.003028157,,4.86e-05,,,5.09e-05,,,,,
2014-08-04,0.040980183,-0.03454081,0.058585327,-0.017261317,,4.86e-05,,,5.08e-05,,,,,
2014-08-05,0.062807203,-0.00377421,0.070592381,-0.001499586,,4.86e-05,,,5.08e-05,,,,,
2014-08-06,0.070041744,-0.005562774,0.058144483,-0.017863961,,4.86e-05,,,5.06e-05,,,,,
2014-08-07,0.089960242,0.011365026,0.106725916,0.034777743,,4.86e-05,,,5.06e-05,,,,,
2014-08-08,0.073182682,-0.013646672,0.078821976,-0.008972548,,4.86e-05,,,5.06e-05,,,,,
2014-08-11,0.074658614,-0.005235039,0.088937187,0.010244404,,4.86e-05,,,5.06e-05,,,,,
2014-08-12,0.091613888,0.011110098,0.070574374,-0.0114178,,4.86e-05,,,5.06e-05,,,,,
2014-08-13,0.068325801,-0.019187156,0.068442336,-0.007560234,,4.86e-05,,,5.06e-05,,,,,
2014-08-14,0.077492858,-0.000393001,0.098049206,0.022742067,,4.86e-05,,,5.06e-05,,,,,
2014-08-15,0.063331142,-0.018344301,0.064948034,-0.02001631,,4.86e-05,,,5.06e-05,,,,,
2014-08-18,0.066403116,-0.009417994,0.081861449,0.007694085,,4.86e-05,,,5.05e-05,,,,,
2014-08-19,0.083956153,0.006865115,0.053771367,-0.025912835,,4.86e-05,,,5.04e-05,,,,,
2014-08-20,0.041518274,-0.04282904,0.083180554,0.01265881,,4.86e-05,,,5.04e-05,,,,,
2014-08-21,0.061507083,-0.005296772,0.05297533,-0.027139139,,4.86e-05,,,5.04e-05,,,,,
2014-08-22,0.059389309,-0.015677751,0.055441579,-0.014820513,,4.86e-05,,,5.04e-05,,,,,
2014-08-25,0.049668591,-0.024522999,0.048669024,-0.022397512,,4.86e-05,,,5.04e-05,,,,,
2014-08-26,0.060000924,-0.010172203,0.058842395,-0.010015061,,4.85e-05,,,5.04e-05,,,,,
2014-08-27,0.065693832,-0.008750594,0.067426515,-0.004749303,,4.85e-05,,,5.04e-05,,,,,
2014-08-28,0.082938624,0.006140798,0.11898983,0.044014033,,4.85e-05,,,5.04e-05,,,,,
2014-08-29,0.114004766,0.030078089,0.049206942,-0.042587841,,4.85e-05,,,5.03e-05,,,,,
2014-09-01,0.060276202,-0.036492953,0.038781517,-0.030251398,,4.85e-05,,,5.02e-05,,,,,
2014-09-02,0.072582955,-0.001975269,0.06599737,0.000365033,,4.85e-05,,,5.02e-05,,,,,
2014-09-03,0.082487266,0.002841535,0.083716928,0.009207291,,4.84e-05,,,5.02e-05,,,,,
2014-09-04,0.07899185,-0.004748239,0.09100314,0.010713715,,4.84e-05,,,5.02e-05,,,,,
2014-09-05,0.069893136,-0.012401977,0.085357567,0.002691517,,4.84e-05,,,5.01e-05,,,,,
2014-09-08,0.045845171,-0.032688612,0.04745985,-0.033364719,,4.83e-05,,,5.01e-05,,,,,
2014-09-09,0.092312079,0.023719521,0.059806782,-0.008656264,,4.83e-05,,,5e-05,,,,,
2014-09-10,0.077177823,-0.01062376,0.070070883,-0.0024195,,4.83e-05,,,5e-05,,,,,
2014-09-11,0.126531106,0.044985895,0.124095339,0.048256998,,4.83e-05,,,4.99e-05,,,,,
2014-09-12,0.084001918,-0.01794552,0.075645516,-0.017814588,,4.83e-05,,,4.99e-05,,,,,
2014-09-15,0.077066585,-0.007299648,0.08234713,0.004690449,,4.83e-05,,,4.97e-05,,,,,
2014-09-16,0.086194221,0.004694995,0.123757054,0.043914432,,4.82e-05,,,4.97e-05,,,,,
2014-09-17,0.039449347,-0.045823166,0.05852365,-0.034826112,,4.82e-05,,,4.97e-05,,,,,
2014-09-18,0.07603835,0.010089771,0.068876787,-0.003195063,,4.82e-05,,,4.97e-05,,,,,
2014-09-19,0.048867456,-0.032206705,0.065033015,-0.010415834,,4.82e-05,,,4.97e-05,,,,,
2014-09-22,0.067870504,-0.001971441,0.062509694,-0.011685388,,4.82e-05,,,4.97e-05,,,,,
2014-09-23,0.078149335,0.000451692,0.050555649,-0.022816373,,4.82e-05,,,4.97e-05,,,,,
2014-09-24,0.069045598,-0.012901227,0.079012099,0.009539262,,4.81e-05,,,4.97e-05,,,,,
2014-09-25,0.079195801,0.001012384,0.044993967,-0.03376083,,4.8e-05,,,4.97e-05,,,,,
2014-09-26,0.072837921,-0.009541505,0.064879334,-0.002779387,,4.79e-05,,,4.97e-05,,,,,
2014-09-29,0.086056168,0.006305036,0.071514627,-0.002630327,,4.79e-05,,,4.97e-05,,,,,
2014-09-30,0.072950066,-0.012265377,0.068745013,-0.00756425,,4.78e-05,,,4.97e-05,,,,,
2014-10-01,0.116991385,0.037193894,0.069071087,-0.00633478,,4.78e-05,,,4.97e-05,,,,,
2014-10-02,0.096038512,-0.001965286,0.096172114,0.020659888,,4.78e-05,,,4.97e-05,,,,,
2014-10-03,0.06857437,-0.020767689,0.06600752,-0.018344552,,4.77e-05,,,4.97e-05,,,,,
2014-10-06,0.051508792,-0.026479824,0.091803932,0.017290985,,4.77e-05,,,4.97e-05,,,,,
2014-10-07,0.085442185,0.014508334,0.07077082,-0.012156433,,4.77e-05,,,4.97e-05,,,,,
2014-10-08,0.103678777,0.018717149,0.073888754,-0.002177892,,4.77e-05,,,4.97e-05,,,,,
2014-10-09,0.069433204,-0.023067275,0.071241797,-0.005841861,,4.77e-05,,,4.97e-05,,,,,
2014-10-10,0.080155229,0.001811578,0.099217644,0.022997374,,4.77e-05,,,4.97e-05,,,,,
2014-10-13,0.07555865,-0.007217395,0.067894633,-0.017450834,,4.76e-05,,,4.97e-05,,,,,
2014-10-14,0.097252926,0.016377069,0.0817467,0.006618211,,4.76e-05,,,4.97e-05,,,,,
2014-10-15,0.083025003,-0.006819085,0.06218428,-0.017462493,,4.75e-05,,,4.97e-05,,,,,
2014-10-16,0.077612875,-0.00634951,0.054660028,-0.01860585,,4.75e-05,,,4.97e-05,,,,,
2014-10-17,0.084750251,0.003025194,0.065232196,-0.005579413,,4.75e-05,,,4.97e-05,,,,,
2014-10-20,0.069352165,-0.015323422,0.056293397,-0.017966654,,4.74e-05,,,4.97e-05,,,,,
2014-10-21,0.072981923,-0.005328226,0.059727059,-0.011617324,,4.74e-05,,,4.97e-05,,,,,
2014-10-22,0.072927838,-0.006882823,0.063836484,-0.008627896,,4.74e-05,,,4.97e-05,,,,,
2014-10-23,0.031892506,-0.047895796,0.0708246,-0.002980196,,4.74e-05,,,4.97e-05,,,,,
2014-10-24,0.092784215,0.02995957,0.078881194,0.002797005,,4.74e-05,,,4.97e-05,,,,,
2014-10-27,0.057990774,-0.030005986,0.083111135,0.004399037,,4.74e-05,,,4.97e-05,,,,,
2014-10-28,0.080188548,0.006575101,0.063692883,-0.016398943,,4.74e-05,,,4.97e-05,,,,,
2014-10-29,0.079066954,-0.003722864,0.068536707,-0.005221249,,4.74e-05,,,4.97e-05,,,,,
2014-10-30,0.073629442,-0.008696719,0.075604079,0.000266158,,4.74e-05,,,4.97e-05,,,,,
2014-10-31,0.136701177,0.056622838,0.119924942,0.042281777,,4.74e-05,,,4.97e-05,,,,,
2014-11-03,0.067019519,-0.03913214,0.055811934,-0.036287865,,4.74e-05,,,4.97e-05,,,,,
2014-11-04,0.062244393,-0.015101461,0.058690748,-0.012496591,,4.74e-05,,,4.97e-05,,,,,
2014-11-05,0.075902861,0.000531004,0.049918699,-0.022207655,,4.74e-05,,,4.97e-05,,,,,
2014-11-06,0.091649658,0.010631506,0.060174122,-0.009090954,,4.74e-05,,,4.97e-05,,,,,
2014-11-07,0.084841142,-0.002686601,0.061190958,-0.011419245,,4.74e-05,,,4.97e-05,,,,,
2014-11-10,0.07167098,-0.013042182,0.071611262,-0.001330614,,4.74e-05,,,4.97e-05,,,,,
2014-11-11,0.070742816,-0.008525912,0.060572286,-0.015768497,,4.74e-05,,,4.97e-05,,,,,
2014-11-12,0.075705164,-0.003179869,0.079190167,0.006450091,,4.74e-05,,,4.97e-05,,,,,
2014-11-13,0.078550574,-0.002385852,0.07489093,-0.00392195,,4.74e-05,,,4.97e-05,,,,,
2014-11-14,0.109036298,0.026923605,0.054411508,-0.022999042,,4.74e-05,,,4.97e-05,,,,,
2014-11-17,0.055923013,-0.03879222,0.053893567,-0.016836979,,4.74e-05,,,4.97e-05,,,,,
2014-11-18,0.069282013,-0.003476639,0.068992556,-0.001569048,,4.74e-05,,,4.97e-05,,,,,
2014-11-19,0.066719851,-0.011561299,0.07302844,-0.00245817,,4.74e-05,,,4.97e-05,,,,,
2014-11-20,0.070660649,-0.006561324,0.069151953,-0.007651087,,4.74e-05,,,4.97e-05,,,,,
2014-11-21,0.061768008,-0.017083058,0.064141376,-0.011397227,,4.74e-05,,,4.97e-05,,,,,
2014-11-24,0.062622157,-0.012552767,0.066192845,-0.007711402,,4.74e-05,,,4.97e-05,,,,,
2014-11-25,0.047292513,-0.028235508,0.068340001,-0.006233396,,4.74e-05,,,4.97e-05,,,,,
2014-11-26,0.110473098,0.041282221,0.068141199,-0.00713256,,4.74e-05,,,4.97e-05,,,,,
2014-11-27,0.075353623,-0.019955572,0.060475868,-0.014733046,,4.74e-05,,,4.97e-05,,,,,
2014-11-28,0.054774013,-0.026017088,0.061673032,-0.011035595,,4.74e-05,,,4.97e-05,,,,,
2014-12-01,0.078139918,0.005856252,0.065366463,-0.007732656,,4.74e-05,,,4.97e-05,,,,,
2014-12-02,0.082724203,0.000781271,0.081886972,0.007583125,,4.72e-05,,,4.97e-05,,,,,
2014-12-03,0.070270463,-0.013567573,0.055252217,-0.024440309,,4.72e-05,,,4.97e-05,,,,,
2014-12-04,0.078216382,-0.000473384,0.057720185,-0.013284585,,4.72e-05,,,4.97e-05,,,,,
2014-12-05,0.086067155,0.004092613,0.0580155,-0.013794274,,4.72e-05,,,4.97e-05,,,,,
2014-12-08,0.074871098,-0.010348887,0.052164178,-0.019741923,,4.72e-05,,,4.97e-05,,,,,
2014-12-09,0.047794215,-0.032797414,0.064779049,-0.00521846,,4.72e-05,,,4.97e-05,,,,,
2014-12-10,0.066390781,-0.003007495,0.071577525,-0.002534718,,4.72e-05,,,4.97e-05,,,,,
2014-12-11,0.091877088,0.01479115,0.090779065,0.014449286,,4.72e-05,,,4.97e-05,,,,,
2014-12-12,0.087896454,0.000274693,0.107608381,0.02501542,,4.72e-05,,,4.97e-05,,,,,
2014-12-15,0.083254546,-0.002721655,0.079867177,-0.008215191,,4.72e-05,,,4.97e-05,,,,,
2014-12-16,0.06899073,-0.015066546,0.067068581,-0.011965126,,4.72e-05,,,4.97e-05,,,,,
2014-12-17,0.075026268,-0.003134468,0.078147321,0.003288275,,4.72e-05,,,4.97e-05,,,,,
2014-12-18,0.077135528,-0.003520247,0.067298555,-0.011174167,,4.72e-05,,,4.97e-05,,,,,
2014-12-19,0.072857998,-0.008669728,0.067002211,-0.007931848,,4.72e-05,,,4.97e-05,,,,,
2014-12-22,0.071204686,-0.008554745,0.043873753,-0.030963644,,4.72e-05,,,4.97e-05,,,,,
2014-12-23,0.040894497,-0.038181469,0.036378621,-0.030914707,,4.72e-05,,,4.97e-05,,,,,
2014-12-24,0.048771017,-0.017774975,0.037217723,-0.027630834,,4.71e-05,,,4.96e-05,,,,,
2014-12-25,0.034236307,-0.035565771,0.031822057,-0.033300199,,4.71e-05,,,4.96e-05,,,,,
2014-12-26,0.056490475,-0.007303077,0.038626859,-0.024735432,,4.71e-05,,,4.96e-05,,,,,
2014-12-29,0.041798623,-0.031194613,0.043880591,-0.021701299,,4.71e-05,,,4.96e-05,,,,,
2014-12-30,0.06221047,-0.00470928,0.070783152,0.003487593,,4.71e-05,,,4.96e-05,,,,,
2014-12-31,0.046333422,-0.029024411,0.039948911,-0.036121758,,4.71e-05,,,4.96e-05,,,,,
2015-01-01,0.030714185,-0.038080212,0.035190744,-0.030822375,,4.71e-05,,,4.95e-05,,,,,
2015-01-02,0.045110865,-0.017226671,0.035950347,-0.028510746,,4.71e-05,,,4.95e-05,,,,,
2015-01-05,0.059898025,-0.008390978,0.043098333,-0.021610529,,4.71e-05,,,4.95e-05,,,,,
2015-01-06,0.070230351,-0.004171538,0.065279733,-0.001760668,,4.71e-05,,,4.95e-05,,,,,
2015-01-07,0.050441017,-0.028232167,0.055043287,-0.01923227,,4.71e-05,,,4.95e-05,,,,,
2015-01-08,0.073495317,0.003002876,0.07549494,0.004558319,,4.71e-05,,,4.95e-05,,,,,
2015-01-09,0.057467197,-0.022555696,0.070968054,-0.006639512,,4.71e-05,,,4.94e-05,,,,,
2015-01-12,0.067501992,-0.005895013,0.064925732,-0.011205249,,4.7e-05,,,4.94e-05,,,,,
2015-01-13,0.078642226,0.001096922,0.064448695,-0.009711394,,4.7e-05,,,4.93e-05,,,,,
2015-01-14,0.052318131,-0.029832452,0.073600981,-0.000403507,,4.7e-05,,,4.93e-05,,,,,
